Messdatum;Messdatum lang;Standort;Station ID;Device ID;Temperatur intern;Lufttemperatur;Relative Luftfeuchtigkeit;Niederschlag;Luftdruck;Kompassausrichtung;Windrichtung;Windgeschwindigkeit;Ostwind-Geschwindigkeit;Nordwind-Geschwindigkeit;Maximale Windgeschwindigkeit;x-Ausrichtungswinkel;y-Ausrichtungswinkel;Sonneneinstrahlung;Durchschnittliche Entfernung bei Blitzschlag;Anzahl der Blitzeinschläge;Dampfdruck;Thermistorwiderstand;Spannungsverhältnis;Protokollversion;Batteriespannung;Inserted at;Parser ID;Packet ID;Straße;Hausnummer;PLZ;Ort;Station ID;icon;slug;Name;Gerätetyp;Hersteller;Sensorart;Typ;Sensortyp;Sensorstatus;Sensormodell;Installationshöhe;Installationsdatum;Kommune
2026-01-22T09:48:14+00:00;2026-01-22T09:48:14.442803+00:00;;DOTKPS;96f4c8a4-d169-473e-8317-a471da083015;;2.6199740596627734;61.312275883115895;;;;;;;;;;;;;;;;;2;3.178;2026-01-22T09:48:14+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;ef599077-720e-43e7-8688-fb054aeb664b;;;;;;;;;;;;;;;;;;
2026-01-22T09:47:57+00:00;2026-01-22T09:47:57.513262+00:00;51.52267, 7.4592;DOBDKP;dabd9836-5553-46ed-9671-8b6843fddfee;;3.0541380570807632;;;;;;;;;;;;;;;;298098.0677500202;0.0029489994049072266;2;3.076;2026-01-22T09:47:57+00:00;e978a66a-ece3-4889-b43a-b7b00830ff3e;488f5db0-71fc-4a5c-abd3-76a1f0108dcb;Uhlandstraße;19;44147;Dortmund;DOBDKP;devices;dec00549f;DEC00549F;DL-BLG-001;Decentlab;Strahlungstemperatursensor;Klimasensor;Klimasensoren;aktiv;BlackGlobe;3.3m;2024-10-21;Dortmund
2026-01-22T09:47:44+00:00;2026-01-22T09:47:44.829427+00:00;51.473925, 7.443971;DOTAKU;92f77633-2256-4717-b795-b9586f84c65d;;2.726787212939648;69.86800946059357;;;;;;;;;;;;;;;;;2;3.11;2026-01-22T09:47:44+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;b076f507-742e-4381-9e4a-b2e6976c8eb5;Am Kohlufer;;44225;Dortmund;DOTAKU;devices;dec0054c3;DEC0054C3;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-08;Dortmund
2026-01-22T09:46:30+00:00;2026-01-22T09:46:30.337398+00:00;51.49119375557483, 7.504996593325032;DODPHX;4d8df2fd-cd41-4dbb-9e85-ae327846e0f3;0.1;1.4;;0.0;98.53;0;12.0;0.55;0.11;0.54;1.31;0.5;1.6;32;0.0;0;0.51;;;2;2.819;2026-01-22T09:46:30+00:00;285e1581-1c02-415f-84ff-6cff49b7e5c9;efb6af01-e56d-42ec-aeae-fc0f70186cb1;Kaipromenade;;44263;Dortmund;DODPHX;devices;dec005477;DEC005477;ATM41;Decentlab;Temperatursensor;Klimasensor;Klimasensoren;aktiv;ATM41;3.3m;2024-08-06;Dortmund
2026-01-22T09:46:04+00:00;2026-01-22T09:46:04.668789+00:00;51.469819, 7.488517;DOTSTB;3e2420d3-1281-4648-8638-81df8530b71b;;2.441062027924012;67.08323796444648;;;;;;;;;;;;;;;;;2;3.061;2026-01-22T09:46:04+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;932c0e50-1316-470c-bbb8-0cd4fa078812;Steinbreite;1;44265;Dortmund;DOTSTB;devices;dec0054a8;DEC0054A8;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-08;Dortmund
2026-01-22T09:45:19+00:00;2026-01-22T09:45:19.338548+00:00;51.537668136239766, 7.409589908124937;DOTLTS;02d5389f-6ee2-4a16-abc0-87953cc17250;;1.7654688334477768;67.7759975585565;;;;;;;;;;;;;;;;;2;3.076;2026-01-22T09:45:19+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;b860de2e-a1ac-47f5-890f-69e329ed2f5f;Lilienthalstraße;30;44369;Dortmund;DOTLTS;devices;dec0054b3;DEC0054B3;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-14;Dortmund
2026-01-22T09:44:04+00:00;2026-01-22T09:44:04.596521+00:00;51.511644342163805, 7.4681351373852864;DOTKLS;3f7964d9-a03c-4756-942a-a65093951555;;0.6038757915617623;72.97627222095063;;;;;;;;;;;;;;;;;2;3.115;2026-01-22T09:44:04+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;cb94e2b1-3635-4592-bd79-8143a3e656c4;Kleppingstraße;33;44135;Dortmund;DOTKLS;devices;dec0054b2;DEC0054B2;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-06;Dortmund
2026-01-22T09:44:04+00:00;2026-01-22T09:44:04.40617+00:00;51.516898431325856, 7.459445718650828;DOBHBF;aaba1430-6185-4588-a840-07c5985aa060;;0.8793606408480059;;;;;;;;;;;;;;;;334783.18326389825;0.00266110897064209;2;3.034;2026-01-22T09:44:04+00:00;e978a66a-ece3-4889-b43a-b7b00830ff3e;1041a78a-3c9c-4d99-b356-ab7b70b6e7ae;Königswall;15;44137;Dortmund;DOBHBF;devices;dec005495;DEC005495;DL-BLG-001;Decentlab;Strahlungstemperatursensor;Klimasensor;Klimasensoren;aktiv;BlackGlobe;3.3m;2024-08-07;Dortmund
2026-01-22T09:38:11+00:00;2026-01-22T09:38:11.961343+00:00;51.49119375557483, 7.504996593325032;DODPHX;125f6b94-b470-4360-bf59-c4135cd573b4;;1.3996337834744779;71.4702067597467;;;;;;;;;;;;;;;;;2;3.076;2026-01-22T09:38:12+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;0ead2219-5869-4d29-878b-c10b99f7c721;Kaipromenade;;44263;Dortmund;DODPHX;devices;dec0054b0;DEC0054B0;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-06;Dortmund
2026-01-22T09:52:35+00:00;2026-01-22T09:52:35.072234+00:00;51.55210849344351, 7.544515137413732;DODGWS;8aafa77d-a8a4-4626-8709-66d540d38895;;2.719634677234012;;;;;;;;;;;;;;;;303437.7014514771;0.002903282642364502;2;3.039;2026-01-22T09:52:35+00:00;e978a66a-ece3-4889-b43a-b7b00830ff3e;d79e37e8-8e8b-4502-b3ea-2e3fca5a4087;Gleiwitzstraße;227;44328;Dortmund;DODGWS;devices;dec005497;DEC005497;DL-BLG-001;Decentlab;Strahlungstemperatursensor;Klimasensor;Klimasensoren;aktiv;BlackGlobe;3.3m;2024-08-08;Dortmund
2026-01-22T09:52:11+00:00;2026-01-22T09:52:11.980451+00:00;51.49468777545645, 7.481143008002792;DOBWFP;bc4197a0-4792-4cdd-beb2-cbd104141057;3.6;1.5;;0.0;98.63;0;24.5;1.12;0.47;1.02;1.57;1.2;-1.6;239;0.0;0;0.58;;;2;2.814;2026-01-22T09:52:12+00:00;285e1581-1c02-415f-84ff-6cff49b7e5c9;164c3f86-9b00-442f-851f-ff77110b7544;An der Buschmühle;;44139;Dortmund;DOBWFP;devices;dec005479;DEC005479;ATM41;Decentlab;Temperatursensor;Klimasensor;Klimasensoren;aktiv;ATM41;3.1m;2025-01-31;Dortmund
2026-01-22T09:52:02+00:00;2026-01-22T09:52:02.551424+00:00;51.51116, 7.46607;DODFRP;d145a9f2-cb11-473e-afbd-98e6b95d9257;;9.520125222045408;;;;;;;;;;;;;;;;212946.2961281143;0.003937840461730957;2;3.054;2026-01-22T09:52:02+00:00;e978a66a-ece3-4889-b43a-b7b00830ff3e;11777e7f-d13a-42ef-a318-eeecfea2082d;Friedensplatz;;44135;Dortmund;DODFRP;devices;dec005492;DEC005492;DL-BLG-001;Decentlab;Strahlungstemperatursensor;Klimasensor;Klimasensoren;aktiv;BlackGlobe;3.3m;2024-08-06;Dortmund
2026-01-22T09:52:00+00:00;2026-01-22T09:52:00.27227+00:00;51.51116, 7.46607;DODFRP;0126d246-05e1-43c7-a0df-3765cf982022;;1.100556954299229;69.2683299000534;;;;;;;;;;;;;;;;;2;2.932;2026-01-22T09:52:00+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;99fc9689-5f0c-40c0-9d6a-996ee3702586;Friedensplatz;;44135;Dortmund;DODFRP;devices;dec0054a6;DEC0054A6;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-06;Dortmund
2026-01-22T09:51:48+00:00;2026-01-22T09:51:48.763475+00:00;51.489444383733, 7.447220950248622;DODBOL;22588ecc-677f-465a-b7ed-b8fb05fc9a56;;-1.3775082017242681;97.88967727168688;;;;;;;;;;;;;;;;;2;3.105;2026-01-22T09:51:49+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;040becf7-9e7a-42a7-af7e-68f9ca1c8528;Bolmker Weg;;44225;Dortmund;DODBOL;devices;dec004d1a;DEC004D1A;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2025-03-13;Dortmund
2026-01-22T09:51:46+00:00;2026-01-22T09:51:46.87909+00:00;51.55136316431537, 7.450917907285825;DOTWBS;64aa6141-e0a3-4fa7-9648-1441fb1edc9a;;0.9029526207370111;69.78561074235141;;;;;;;;;;;;;;;;;2;3.095;2026-01-22T09:51:47+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;44d9aacc-9443-44ac-87fd-7dbbada17f4e;Wartenburgstraße;23;44339;Dortmund;DOTWBS;devices;dec0054b1;DEC0054B1;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-12;Dortmund
2026-01-22T09:51:29+00:00;2026-01-22T09:51:29.687981+00:00;51.5495463613, 7.587508775;DOTFHS;28f9c303-98c0-4b52-9a46-b185ece42007;;1.429007400625622;65.98916609445334;;;;;;;;;;;;;;;;;2;3.122;2026-01-22T09:51:29+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;b1bf30ef-31e1-4d9d-b290-dc88fffe0722;Felheuerstraße;11;44319;Dortmund;DOTFHS;devices;dec0054c5;DEC0054C5;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-09;Dortmund
2026-01-22T09:51:22+00:00;2026-01-22T09:51:22.826386+00:00;51.53722, 7.43698;DOTFBP;e311795c-b074-4c73-8f2c-080716453312;;1.0765239948119358;69.54299229419394;;;;;;;;;;;;;;;;;2;3.132;2026-01-22T09:51:23+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;32ab6548-2eb6-4f83-8f96-11a3bb3b9749;Fredenbaumpark, Abenteuerspielplatz;;44147;Dortmund;DOTFBP;devices;dec004d14;DEC004D14;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-10-16;Dortmund
2026-01-22T09:51:20+00:00;2026-01-22T09:51:20.408426+00:00;51.51527822575448, 7.453501657184866;DOBDOU;d46aaf59-68e1-4ab4-ba38-a94a0078b182;;1.2471640545364835;;;;;;;;;;;;;;;;328241.27913374564;0.002708256244659424;2;3.034;2026-01-22T09:51:20+00:00;e978a66a-ece3-4889-b43a-b7b00830ff3e;1c2d90ce-1f0e-457e-9d23-391132581827;Leonie-Reygers-Terrasse;2;44137;Dortmund;DOBDOU;devices;dec00548e;DEC00548E;DL-BLG-001;Decentlab;Strahlungstemperatursensor;Klimasensor;Klimasensoren;aktiv;BlackGlobe;3.3m;2024-08-05;Dortmund
2026-01-22T09:51:16+00:00;2026-01-22T09:51:16.952713+00:00;51.49392, 7.4504;DOBSBA;dfb38503-57bf-4a1f-9028-8307b7c2ac3f;;0.7042179670143014;;;;;;;;;;;;;;;;337949.1563707;0.002638876438140869;2;3.02;2026-01-22T09:51:17+00:00;e978a66a-ece3-4889-b43a-b7b00830ff3e;86801e56-0d4e-49bf-bb8d-49984a561406;Strobelallee;54;44139;Dortmund;DOBSBA;devices;dec0054a3;DEC0054A3;DL-BLG-001;Decentlab;Strahlungstemperatursensor;Klimasensor;Klimasensoren;aktiv;BlackGlobe;3.3m;2024-10-21;Dortmund
2026-01-22T09:51:15+00:00;2026-01-22T09:51:15.996944+00:00;51.49392, 7.4504;DOBSBA;17e39891-f0f2-4ccd-9cc7-e3a46dad63ed;0.2;1.3;;0.0;98.44;0;85.0;0.66;0.65;0.06;1.57;1.3;-0.7;20;0.0;0;0.48;;;2;2.866;2026-01-22T09:51:16+00:00;285e1581-1c02-415f-84ff-6cff49b7e5c9;6ecf21fb-5b3c-43fb-81e5-515b2545cb68;Strobelallee;54;44139;Dortmund;DOBSBA;devices;dec005454;DEC005454;ATM41;Decentlab;Temperatursensor;Klimasensor;Klimasensoren;aktiv;ATM41;3.3m;2024-10-21;Dortmund
2026-01-22T09:51:07+00:00;2026-01-22T09:51:07.629943+00:00;51.54268785590466, 7.5373509652616795;DOTFLU;090628bc-1f57-48fe-a49b-f68d9ba574c6;;0.9857328145265853;71.7112993057145;;;;;;;;;;;;;;;;;2;3.085;2026-01-22T09:51:08+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;7c822a77-72ad-4843-bc94-221f62ccfb08;Flughafenstraße;351;44328;Dortmund;DOTFLU;devices;dec0054c1;DEC0054C1;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-13;Dortmund
2026-01-22T09:50:52+00:00;2026-01-22T09:50:52.717525+00:00;51.50910275108166, 7.456720547474519;DOBBHS;dfa81526-a4bf-4434-bc02-d850d1abbd98;0.0;0.7;;0.0;98.47;0;86.2;0.78;0.77;0.05;1.53;-0.6;-1.1;18;0.0;0;0.47;;;2;2.846;2026-01-22T09:50:53+00:00;285e1581-1c02-415f-84ff-6cff49b7e5c9;eeff5f34-6c3f-404a-9a5b-35cbdadf4e91;Beurhausstraße;39;44137;Dortmund;DOBBHS;devices;dec005472;DEC005472;ATM41;Decentlab;Temperatursensor;Klimasensor;Klimasensoren;aktiv;ATM41;3.3m;2024-10-21;Dortmund
2026-01-22T09:50:46+00:00;2026-01-22T09:50:46.64532+00:00;51.47554, 7.43287;DOBHKS;1d61d0b6-372d-4079-b13d-41caae2f1fde;1.1;1.7;;0.0;98.59;0;62.9;1.45;1.29;0.66;2.59;-0.1;2.8;49;0.0;0;0.48;;;2;2.883;2026-01-22T09:50:46+00:00;285e1581-1c02-415f-84ff-6cff49b7e5c9;722b3e46-3a9d-4940-80e8-0a00305bf1f3;Harkortstraße;119;44225;Dortmund;DOBHKS;devices;dec005309;DEC005309;ATM41;Decentlab;Temperatursensor;Klimasensor;Klimasensoren;aktiv;ATM41;3.3m;2025-07-03;Dortmund
2026-01-22T09:50:43+00:00;2026-01-22T09:50:43.132188+00:00;51.502932806491565, 7.51076541487551;DOBDHS;dce382e2-a351-44c8-a3ae-dd2c36765b92;;10.879551992213464;;;;;;;;;;;;;;;;198725.88411802528;0.004171431064605713;2;2.932;2026-01-22T09:50:43+00:00;e978a66a-ece3-4889-b43a-b7b00830ff3e;e48fc963-78e5-43b8-b026-5699a1d294dc;Droste-Hülshoff-Straße;1A;44141;Dortmund;DOBDHS;devices;dec005494;DEC005494;DL-BLG-001;Decentlab;Strahlungstemperatursensor;Klimasensor;Klimasensoren;aktiv;BlackGlobe;3.3m;2024-08-06;Dortmund
2026-01-22T09:50:31+00:00;2026-01-22T09:50:31.810176+00:00;51.54538, 7.52325;DOTGRW;ec39ac31-f100-4b5c-8225-0b523ffb7de4;;1.1619745174334355;68.82276646066987;;;;;;;;;;;;;;;;;2;3.054;2026-01-22T09:50:32+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;ef157aed-247c-49af-8403-6e42f962c5b1;Grunewald;24;44328;Dortmund;DOTGRW;devices;dec0054c6;DEC0054C6;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-12;Dortmund
2026-01-22T09:50:26+00:00;2026-01-22T09:50:26.03224+00:00;51.516898431325856, 7.459445718650828;DOBHBF;f11f62d0-4909-4e45-be5d-41be660f11b7;0.3;0.5;;0.0;98.86;0;16.6;1.36;0.39;1.31;2.61;-1.2;-2.9;179;0.0;0;0.49;;;2;2.839;2026-01-22T09:50:26+00:00;285e1581-1c02-415f-84ff-6cff49b7e5c9;08755963-ea84-4124-b3ad-a577e6bc4415;Königswall;15;44137;Dortmund;DOBHBF;devices;dec005304;DEC005304;ATM41;Decentlab;Temperatursensor;Klimasensor;Klimasensoren;aktiv;ATM41;3.3m;2024-08-07;Dortmund
2026-01-22T09:50:06+00:00;2026-01-22T09:50:06.998547+00:00;51.46505599973308, 7.402632557603294;DOTZHE;bdad45bd-4c19-41f2-a73f-43c587d70043;;1.7067215991454958;72.51392385748073;;;;;;;;;;;;;;;;;2;3.034;2026-01-22T09:50:07+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;56d02cfe-36e7-4462-b1c1-5e05cff78e27;Zur Hockeneicke;;44227;Dortmund;DOTZHE;devices;dec004d25;DEC004D25;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2025-04-17;Dortmund
2026-01-22T09:49:54+00:00;2026-01-22T09:49:54.922052+00:00;51.496862376407464, 7.435363231519679;DOTSCS;ecce69ad-1de2-438b-bd65-6bca2633cc64;;2.1232928969253066;78.5976958876936;;;;;;;;;;;;;;;;;2;3.088;2026-01-22T09:49:55+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;b21336b2-4900-40af-b348-e621d36eefcd;AM TALENBERG;;44227;Dortmund;DOTSCS;devices;dec004d20;DEC004D20;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2025-03-14;Dortmund
2026-01-22T09:49:43+00:00;2026-01-22T09:49:43.946535+00:00;51.51321814079135, 7.463944015394063;DOBHAP;9e0f885e-95c9-4de8-aaae-20e8a01d50fc;;6.030455517342773;;;;;;;;;;;;;;;;254930.99677208829;0.0033791661262512207;2;3.054;2026-01-22T09:49:44+00:00;e978a66a-ece3-4889-b43a-b7b00830ff3e;c4aa97db-c918-4977-b644-f2b911a5d0ab;Hansaplatz;;44137;Dortmund;DOBHAP;devices;dec00548b;DEC00548B;DL-BLG-001;Decentlab;Strahlungstemperatursensor;Klimasensor;Klimasensoren;aktiv;BlackGlobe;3.3m;2024-08-05;Dortmund
2026-01-22T09:49:13+00:00;2026-01-22T09:49:13.453084+00:00;51.52179768424245, 7.5004328706678285;DOTBES;3b1f32f5-167d-4121-bd05-1f841b901604;;1.3221942473487474;70.25101091020066;;;;;;;;;;;;;;;;;2;3.054;2026-01-22T09:49:14+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;a7555927-11bd-432a-9ccd-718c48be5cf7;Berliner Straße;66;44143;Dortmund;DOTBES;devices;dec004d21;DEC004D21;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-10-21;Dortmund
2026-01-22T09:49:12+00:00;2026-01-22T09:49:12.841125+00:00;51.55515925856318, 7.544892327886174;DOBPSW;ebf209de-87ae-4690-be7c-6b8d647635d2;;7.827806000776491;;;;;;;;;;;;;;;;232257.91162434645;0.003659546375274658;2;3.017;2026-01-22T09:49:13+00:00;e978a66a-ece3-4889-b43a-b7b00830ff3e;c6cda329-6064-44b3-a2fa-07fdd32f8df2;Peschweg;23;44328;Dortmund;DOBPSW;devices;dec0054a1;DEC0054A1;DL-BLG-001;Decentlab;Strahlungstemperatursensor;Klimasensor;Klimasensoren;aktiv;BlackGlobe;3.3m;2024-11-12;Dortmund
2026-01-22T09:48:55+00:00;2026-01-22T09:48:55.236329+00:00;51.45467, 7.46111;DOTPKW;2104a58e-a4f7-4c6c-a395-9c45d3c32814;;2.2888532845044622;64.28168154421301;;;;;;;;;;;;;;;;;2;3.1;2026-01-22T09:48:56+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;6b318c88-1932-4f88-91a9-368b02ad0bc0;Patroklusweg;27;44229;Dortmund;DOTPKW;devices;dec0054af;DEC0054AF;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-15;Dortmund
2026-01-22T09:48:49+00:00;2026-01-22T09:48:49.811935+00:00;51.49146258179979, 7.563339438462499;DOBGAS;aeb0ce0f-553b-462c-b7fd-c1e47e9366bd;;4.846858916304029;;;;;;;;;;;;;;;;271203.9525103279;0.0032030344009399414;2;2.973;2026-01-22T09:48:50+00:00;e978a66a-ece3-4889-b43a-b7b00830ff3e;bfcb1b0f-b3a7-4230-98bc-a5ceacc7a03b;Schweizer Allee;18;44287;Dortmund;DOBGAS;devices;dec00549d;DEC00549D;DL-BLG-001;Decentlab;Strahlungstemperatursensor;Klimasensor;Klimasensoren;aktiv;BlackGlobe;3.3m;2025-03-14;Dortmund
2026-01-22T09:48:30+00:00;2026-01-22T09:48:30.502677+00:00;51.50922, 7.49188;DOTOFH;00b9f108-c4b0-4831-bda1-57ad891fedcf;;-0.4562447547112214;84.83710994125276;;;;;;;;;;;;;;;;;2;3.098;2026-01-22T09:48:30+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;c2daa266-6c3b-4fb2-bbe2-39965465723f;Robert-Koch-Straße;;44143;Dortmund;DOTOFH;devices;dec004d1e;DEC004D1E;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2025-04-17;Dortmund
2026-01-22T09:48:30+00:00;2026-01-22T09:48:30.296646+00:00;51.47554, 7.43287;DOBHKS;3b9497bb-1f1e-444d-baff-46ea0c03667b;;2.174545694530252;;;;;;;;;;;;;;;;312368.212645857;0.002829909324645996;2;3.071;2026-01-22T09:48:30+00:00;e978a66a-ece3-4889-b43a-b7b00830ff3e;4d5b97a0-7f4a-43bb-a93f-7dd816e00cfa;Harkortstraße;119;44225;Dortmund;DOBHKS;devices;dec00548d;DEC00548D;DL-BLG-001;Decentlab;Strahlungstemperatursensor;Klimasensor;Klimasensoren;aktiv;BlackGlobe;3.3m;2024-10-30;Dortmund
2026-01-22T09:48:18+00:00;2026-01-22T09:48:18.901557+00:00;51.546666, 7.531488;DOTSWS;87985115-1540-4e7a-83b0-d885d5ab6c59;;1.3382162203402785;68.28259708552682;;;;;;;;;;;;;;;;;2;3.073;2026-01-22T09:48:19+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;806f6711-992f-4d6b-b1c4-7a5a14af1c24;Schönwaldstraße;6;44328;Dortmund;DOTSWS;devices;dec0054bb;DEC0054BB;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-12;Dortmund
2026-01-22T09:48:17+00:00;2026-01-22T09:48:17.382767+00:00;51.497220717885334, 7.454530990428902;DOTWFP;5215ef25-b130-46d0-9de6-9291a377551e;;1.8856336308842572;68.02777141985199;;;;;;;;;;;;;;;;;2;3.073;2026-01-22T09:48:17+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;11c00385-51c5-415f-bbea-30d7f18949c5;Westfalenhalle;;44139;Dortmund;DOTWFP;devices;dec0054a4;DEC0054A4;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-06;Dortmund
2026-01-22T09:47:58+00:00;2026-01-22T09:47:58.453022+00:00;51.49650526481517, 7.458125714102572;DOBWFH;ea446213-2ee8-4a2b-91b3-fabf64ca8b68;;11.087950975201238;;;;;;;;;;;;;;;;196640.9864162382;0.004208028316497803;2;3.051;2026-01-22T09:47:58+00:00;e978a66a-ece3-4889-b43a-b7b00830ff3e;5dfbf360-c409-43ce-9641-60547b77566d;Westfalenhalle;;44139;Dortmund;DOBWFH;devices;dec005491;DEC005491;DL-BLG-001;Decentlab;Strahlungstemperatursensor;Klimasensor;Klimasensoren;aktiv;BlackGlobe;3.3m;2024-08-06;Dortmund
2026-01-22T09:46:38+00:00;2026-01-22T09:46:38.429264+00:00;51.49146258179979, 7.563339438462499;DOBGAS;6fa235da-2649-4e48-a308-10575f3a377d;2.5;1.8;;0.0;98.52;0;135.7;0.87;0.61;-0.62;1.19;-3.0;-0.3;76;0.0;0;0.52;;;2;2.712;2026-01-22T09:46:38+00:00;285e1581-1c02-415f-84ff-6cff49b7e5c9;cb38d594-e63f-4963-9648-2cb9aa4a4ade;Schweizer Allee;18;44287;Dortmund;DOBGAS;devices;dec00547c;DEC00547C;ATM41;Decentlab;Temperatursensor;Klimasensor;Klimasensoren;aktiv;ATM41;3.3m;2025-03-14;Dortmund
2026-01-22T09:46:20+00:00;2026-01-22T09:46:20.601897+00:00;51.54423571928751, 7.389359781080883;DOTSWH;224391a4-ab26-4314-8605-f68f908c618f;;0.5264362554360247;75.29411764705883;;;;;;;;;;;;;;;;;2;3.01;2026-01-22T09:46:20+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;06e5e4b4-3f28-4694-8adc-52e96b9dd143;Westhusener Straße;69;44369;Dortmund;DOTSWH;devices;dec0054a7;DEC0054A7;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-14;Dortmund
2026-01-22T09:45:28+00:00;2026-01-22T09:45:28.702449+00:00;51.489444383733, 7.447220950248622;DODBOL;07984fe6-55d6-4b09-976b-de61b132dbcd;;-0.7332870723658971;;;;;;;;;;;;;;;;365227.99031476997;0.002461671829223633;2;2.985;2026-01-22T09:45:29+00:00;e978a66a-ece3-4889-b43a-b7b00830ff3e;b03e9cee-aa67-48c3-bdea-fac0aa6ae772;Bolmker Weg;;44225;Dortmund;DODBOL;devices;dec00549b;DEC00549B;DL-BLG-001;Decentlab;Strahlungstemperatursensor;Klimasensor;Klimasensoren;aktiv;BlackGlobe;3.3m;2025-03-13;Dortmund
2026-01-22T09:43:55+00:00;2026-01-22T09:43:55.074898+00:00;51.48884364200726, 7.513087598374727;DOTPHX;761a315d-3736-4ce1-8251-e88ab120f86b;;2.6359960326543046;69.81307698176546;;;;;;;;;;;;;;;;;2;3.049;2026-01-22T09:43:55+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;f2b2c713-eb57-48d7-8b13-ee4b3a8188f1;Phoenixstraße;18;44263;Dortmund;DOTPHX;devices;dec0054bc;DEC0054BC;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-14;Dortmund
